980;-45
939;-45
1008;-45
978;-45
912;-45
943;-45
991;-45
960;-45
982;-45
1055;-45
944;-45
960;-45
1003;-45
959;-45
960;-45
918;-45
959;-45
975;-45
915;-45
911;-45
918;-45
972;-45
915;-45
970;-45
927;-45
928;-45
988;-45
903;-45
960;-45
980;-45
960;-45
988;-45
979;-45
928;-45
935;-45
968;-45
975;-45
968;-45
972;-45
1003;-45
996;-45
928;-45
927;-45
964;-45
980;-45
980;-45
918;-45
985;-45
984;-45
982;-45
991;-45
990;-45
911;-45
1000;-45
910;-45
984;-45
976;-45
991;-45
944;-45
934;-45
943;-45
919;-45
927;-45
944;-45
923;-45
984;-45
944;-45
946;-45
938;-45
940;-45
959;-45
939;-45
976;-45
1000;-45
996;-45
992;-45
927;-45
943;-45
927;-45
927;-45
928;-45
1006;-45
960;-45
943;-45
984;-45
938;-45
996;-45
928;-45
975;-45
986;-45
936;-45
983;-45
934;-45
935;-45
930;-45
1020;-45
998;-45
962;-45
928;-45
935;-45
975;-45
960;-45
976;-45
980;-45
946;-45
927;-45
990;-45
994;-45
964;-45
960;-45
982;-45
960;-45
975;-45
967;-45
943;-45
960;-45
943;-45
970;-45
991;-45
1000;-45
992;-45
960;-45
960;-45
928;-45
944;-45
959;-45
991;-45
980;-45
991;-45
1016;-45
980;-45
1014;-45
938;-45
992;-45
1018;-45
975;-45
966;-45
936;-45
962;-45
1007;-45
996;-45
1010;-45
959;-45
940;-45
943;-45
938;-45
995;-45
940;-45
970;-45
951;-45
943;-45
992;-45
976;-45
935;-45
935;-45
1001;-45
975;-45
1000;-45
960;-45
928;-45
996;-45
1006;-45
1010;-45
951;-45
944;-45
999;-45
1008;-45
942;-45
935;-45
1007;-45
927;-45
934;-45
935;-45
976;-45
959;-45
936;-45
1012;-45
976;-45
944;-45
976;-45
960;-45
990;-45
1002;-45
959;-45
1008;-45
959;-45
1004;-45
928;-45
975;-45
955;-45
984;-45
927;-45
927;-45
992;-45
991;-45
931;-45
1010;-45
972;-45
1008;-45
922;-45
960;-45
986;-45
976;-45
1014;-45
960;-45
1023;-45
991;-45
919;-45
1020;-45
943;-45
980;-45
943;-45
928;-45
1023;-45
975;-45
975;-45
1007;-45
935;-45
974;-45
959;-45
915;-45
943;-45
960;-45
991;-45
1006;-45
999;-45
1007;-45
935;-45
928;-45
976;-45
991;-45
984;-45
984;-45
935;-45
944;-45
984;-45
926;-45
1006;-45
991;-45
972;-45
927;-45
959;-45
960;-45
935;-45
1020;-45
959;-45
944;-45
991;-45
976;-45
1014;-45
959;-45
975;-45
943;-45
935;-45
992;-45
960;-45
960;-45
959;-45
976;-45
915;-45
968;-45
1010;-45
935;-45
919;-45
1002;-45
991;-45
1012;-45
928;-45
1013;-45
1004;-45
1000;-45
1006;-45
975;-45
959;-45
943;-45
934;-45
975;-45
999;-45
992;-45
994;-45
960;-45
960;-45
959;-45
991;-45
944;-45
1006;-45
1004;-45
1012;-45
959;-45
943;-45
895;-45
934;-45
964;-45
938;-45
964;-45
1007;-45
943;-45
959;-45
991;-45
992;-45
960;-45
960;-45
1007;-45
1004;-45
960;-45
