1055;0
1004;0
1024;0
1024;0
1024;0
1004;0
1047;0
1002;0
1024;0
1055;0
1023;0
1024;0
1003;0
1055;0
1024;0
1024;0
1011;0
1047;0
1047;0
1031;0
1008;0
1055;0
1002;0
1035;0
1032;0
1024;0
1014;0
1024;0
1024;0
1039;0
1055;0
1054;0
1055;0
1031;0
1024;0
1024;0
1011;0
1031;0
1024;0
1002;0
1054;0
1024;0
1055;0
1024;0
1024;0
1055;0
1024;0
1024;0
1054;0
1031;0
1047;0
1039;0
1034;0
1024;0
1028;0
1024;0
1034;0
1024;0
1024;0
1024;0
1024;0
1055;0
1004;0
1024;0
1039;0
1031;0
1024;0
1024;0
1024;0
1024;0
1023;0
1024;0
1039;0
1015;0
1039;0
1039;0
1032;0
1071;0
1036;0
1024;0
1024;0
1024;0
1024;0
1024;0
1024;0
1024;0
1024;0
1047;0
1025;0
1039;0
1008;0
1028;0
1032;0
1024;0
1055;0
1055;0
1032;0
1030;0
1037;0
1055;0
1024;0
1024;0
1038;0
1038;0
1024;0
1024;0
1024;0
1026;0
1024;0
1002;0
1024;0
1071;0
1024;0
1024;0
1024;0
1024;0
1038;0
1024;0
1024;0
1024;0
1071;0
1024;0
1055;0
1038;0
1024;0
1046;0
1031;0
1024;0
1024;0
1039;0
1024;0
1024;0
1027;0
1014;0
1055;0
1023;0
1055;0
994;0
1014;0
995;0
1023;0
995;0
994;0
1008;0
1004;0
1023;0
1014;0
995;0
995;0
1000;0
1000;0
