1132;45
1140;45
1090;45
1151;45
1088;45
1150;45
1088;45
1112;45
1119;45
1071;45
1129;45
1144;45
1135;45
1094;45
1136;45
1100;45
1143;45
1092;45
1136;45
1112;45
1151;45
1088;45
1090;45
1120;45
1092;45
1108;45
1088;45
1119;45
1136;45
1120;45
1112;45
1135;45
1088;45
1108;45
1096;45
1135;45
1128;45
1150;45
1122;45
1136;45
1150;45
1092;45
1120;45
1151;45
1108;45
1120;45
1120;45
1134;45
1104;45
1088;45
1132;45
1092;45
1091;45
1104;45
1135;45
1128;45
1108;45
1098;45
1096;45
1120;45
1088;45
1090;45
1120;45
1136;45
1140;45
1124;45
1134;45
1103;45
1148;45
1138;45
1151;45
1124;45
1112;45
1088;45
1136;45
1151;45
1135;45
1120;45
1103;45
1144;45
1143;45
1128;45
1119;45
1103;45
1091;45
1124;45
1104;45
1088;45
1119;45
1126;45
1164;45
1164;45
1151;45
1100;45
1151;45
1148;45
1104;45
1130;45
1093;45
1102;45
1094;45
1099;45
1152;45
1088;45
1117;45
1104;45
1128;45
1096;45
1136;45
1103;45
1124;45
1140;45
1159;45
1151;45
1120;45
1126;45
1151;45
1132;45
1112;45
1151;45
1111;45
1119;45
1151;45
1103;45
1088;45
1132;45
1088;45
1103;45
1106;45
1152;45
1103;45
1104;45
1136;45
1150;45
1138;45
1132;45
1115;45
1091;45
1104;45
1150;45
1145;45
1160;45
1134;45
1090;45
1120;45
1119;45
1103;45
1098;45
1158;45
1151;45
1124;45
1152;45
1175;45
1088;45
1128;45
1095;45
1151;45
1156;45
1136;45
1120;45
1103;45
1094;45
1152;45
1120;45
1095;45
1137;45
1104;45
1136;45
1167;45
1136;45
1151;45
1136;45
1130;45
1151;45
1104;45
1166;45
1099;45
1108;45
1120;45
1104;45
1151;45
1166;45
1141;45
1164;45
1108;45
1103;45
1106;45
1166;45
1111;45
1104;45
1100;45
1159;45
1167;45
1119;45
1106;45
1110;45
1095;45
1151;45
1151;45
1144;45
1166;45
1165;45
1135;45
1159;45
1108;45
1095;45
1152;45
1158;45
1110;45
1100;45
1151;45
1160;45
1152;45
1102;45
1119;45
1104;45
1151;45
1164;45
1127;45
1167;45
1120;45
1111;45
1139;45
1151;45
1135;45
1099;45
1159;45
1131;45
1104;45
