919;-22.5
975;-22.5
996;-22.5
991;-22.5
975;-22.5
959;-22.5
1020;-22.5
988;-22.5
962;-22.5
1007;-22.5
984;-22.5
967;-22.5
1004;-22.5
1007;-22.5
976;-22.5
994;-22.5
964;-22.5
1007;-22.5
972;-22.5
990;-22.5
1006;-22.5
1002;-22.5
938;-22.5
960;-22.5
1014;-22.5
975;-22.5
996;-22.5
988;-22.5
946;-22.5
1022;-22.5
1008;-22.5
984;-22.5
962;-22.5
1022;-22.5
992;-22.5
1007;-22.5
1000;-22.5
951;-22.5
978;-22.5
967;-22.5
1024;-22.5
1023;-22.5
1020;-22.5
1024;-22.5
960;-22.5
1000;-22.5
968;-22.5
1007;-22.5
983;-22.5
946;-22.5
1015;-22.5
1038;-22.5
1023;-22.5
992;-22.5
1040;-22.5
1012;-22.5
975;-22.5
992;-22.5
1024;-22.5
1023;-22.5
1007;-22.5
991;-22.5
1007;-22.5
1036;-22.5
995;-22.5
1000;-22.5
1048;-22.5
992;-22.5
1038;-22.5
982;-22.5
1018;-22.5
1024;-22.5
994;-22.5
996;-22.5
992;-22.5
1044;-22.5
971;-22.5
1039;-22.5
960;-22.5
1024;-22.5
1034;-22.5
978;-22.5
992;-22.5
1038;-22.5
960;-22.5
1064;-22.5
1023;-22.5
992;-22.5
1034;-22.5
991;-22.5
963;-22.5
991;-22.5
982;-22.5
1048;-22.5
1007;-22.5
1024;-22.5
1000;-22.5
994;-22.5
994;-22.5
978;-22.5
1048;-22.5
996;-22.5
1044;-22.5
967;-22.5
995;-22.5
1008;-22.5
976;-22.5
1008;-22.5
983;-22.5
1028;-22.5
994;-22.5
991;-22.5
1040;-22.5
975;-22.5
1023;-22.5
992;-22.5
1023;-22.5
1021;-22.5
992;-22.5
1023;-22.5
1040;-22.5
1040;-22.5
991;-22.5
991;-22.5
1024;-22.5
983;-22.5
1024;-22.5
1044;-22.5
1046;-22.5
1023;-22.5
1023;-22.5
1028;-22.5
1032;-22.5
976;-22.5
1000;-22.5
966;-22.5
1054;-22.5
994;-22.5
1024;-22.5
1102;-22.5
996;-22.5
984;-22.5
991;-22.5
979;-22.5
1048;-22.5
1038;-22.5
1039;-22.5
1040;-22.5
1055;-22.5
1052;-22.5
1054;-22.5
1007;-22.5
1044;-22.5
999;-22.5
1046;-22.5
977;-22.5
1046;-22.5
1023;-22.5
1068;-22.5
1056;-22.5
1039;-22.5
992;-22.5
1000;-22.5
1032;-22.5
1040;-22.5
979;-22.5
991;-22.5
991;-22.5
1017;-22.5
994;-22.5
1024;-22.5
1000;-22.5
1039;-22.5
983;-22.5
999;-22.5
984;-22.5
974;-22.5
999;-22.5
1023;-22.5
991;-22.5
1007;-22.5
998;-22.5
1052;-22.5
991;-22.5
1007;-22.5
1044;-22.5
1076;-22.5
991;-22.5
982;-22.5
998;-22.5
1024;-22.5
1032;-22.5
1015;-22.5
1039;-22.5
960;-22.5
992;-22.5
1023;-22.5
1024;-22.5
975;-22.5
1024;-22.5
976;-22.5
1023;-22.5
963;-22.5
1007;-22.5
968;-22.5
1024;-22.5
975;-22.5
992;-22.5
962;-22.5
1007;-22.5
1023;-22.5
1024;-22.5
960;-22.5
960;-22.5
967;-22.5
1007;-22.5
975;-22.5
991;-22.5
975;-22.5
971;-22.5
1043;-22.5
1036;-22.5
1029;-22.5
1022;-22.5
1023;-22.5
1044;-22.5
1004;-22.5
975;-22.5
960;-22.5
971;-22.5
1016;-22.5
991;-22.5
1007;-22.5
1048;-22.5
1056;-22.5
1040;-22.5
996;-22.5
1024;-22.5
1002;-22.5
983;-22.5
996;-22.5
1008;-22.5
960;-22.5
1034;-22.5
1010;-22.5
962;-22.5
975;-22.5
1040;-22.5
994;-22.5
1042;-22.5
1023;-22.5
999;-22.5
1040;-22.5
1024;-22.5
963;-22.5
1026;-22.5
1039;-22.5
1036;-22.5
971;-22.5
1023;-22.5
1007;-22.5
975;-22.5
1023;-22.5
1048;-22.5
1040;-22.5
1024;-22.5
978;-22.5
1024;-22.5
1060;-22.5
975;-22.5
1052;-22.5
986;-22.5
975;-22.5
1023;-22.5
1048;-22.5
1060;-22.5
1040;-22.5
979;-22.5
983;-22.5
994;-22.5
1023;-22.5
1052;-22.5
983;-22.5
1060;-22.5
1039;-22.5
979;-22.5
992;-22.5
975;-22.5
983;-22.5
968;-22.5
1007;-22.5
991;-22.5
1024;-22.5
1064;-22.5
992;-22.5
1007;-22.5
1046;-22.5
